Unnamed: 0,invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,hour,day_name,month,shift,revenue,profit
149,150,WALM065,Texas City,Health and beauty,32.46,8.0,2019-03-27,2026-01-09 13:48:00,Credit card,4.9,0.33,259.68,13,Wednesday,3,Afternoon,259.68,85.6944
150,151,WALM016,Brownsville,Fashion accessories,91.54,4.0,2019-03-23,2026-01-09 19:20:00,Credit card,4.8,0.48,366.16,19,Saturday,3,Evening,366.16,175.7568
151,152,WALM070,Hurst,Sports and travel,34.56,7.0,2019-03-11,2026-01-09 16:07:00,Credit card,7.3,0.33,241.92,16,Monday,3,Afternoon,241.92000000000002,79.8336
152,153,WALM099,Weatherford,Fashion accessories,83.24,9.0,2019-01-29,2026-01-09 11:56:00,Credit card,7.4,0.18,749.16,11,Tuesday,1,Morning,749.16,134.84879999999998
153,154,WALM071,Lufkin,Food and beverages,16.48,6.0,2019-02-07,2026-01-09 18:23:00,Ewallet,9.9,0.33,98.88,18,Thursday,2,Evening,98.88,32.6304
154,155,WALM078,Del Rio,Sports and travel,80.97,8.0,2019-01-28,2026-01-09 13:05:00,Cash,9.3,0.33,647.76,13,Monday,1,Afternoon,647.76,213.76080000000002
155,156,WALM074,Weslaco,Food and beverages,92.29,5.0,2019-02-20,2026-01-09 15:55:00,Cash,9.0,0.33,461.4500000000001,15,Wednesday,2,Afternoon,461.45000000000005,152.2785
156,157,WALM042,Bryan,Electronic accessories,72.17,1.0,2019-01-04,2026-01-09 19:40:00,Cash,6.1,0.48,72.17,19,Friday,1,Evening,72.17,34.6416
157,158,WALM013,Irving,Home and lifestyle,50.28,5.0,2019-03-07,2026-01-09 13:58:00,Ewallet,9.7,0.48,251.4,13,Thursday,3,Afternoon,251.4,120.672
158,159,WALM100,Canyon,Health and beauty,97.22,9.0,2019-03-30,2026-01-09 14:43:00,Ewallet,6.0,0.18,874.98,14,Saturday,3,Afternoon,874.98,157.4964
159,160,WALM094,Alamo,Sports and travel,93.39,6.0,2019-03-27,2026-01-09 19:18:00,Ewallet,10.0,0.33,560.34,19,Wednesday,3,Evening,560.34,184.9122
160,161,WALM028,Odessa,Food and beverages,43.18,8.0,2019-01-19,2026-01-09 19:39:00,Credit card,8.3,0.48,345.44,19,Saturday,1,Evening,345.44,165.81119999999999
161,162,WALM019,Pasadena,Sports and travel,63.69,1.0,2019-02-25,2026-01-09 16:21:00,Cash,6.0,0.48,63.69,16,Monday,2,Afternoon,63.69,30.571199999999997
162,163,WALM011,Lubbock,Food and beverages,45.79,7.0,2019-03-13,2026-01-09 19:44:00,Credit card,7.0,0.48,320.53,19,Wednesday,3,Evening,320.53,153.85439999999997
163,164,WALM084,Schertz,Sports and travel,76.4,2.0,2019-01-30,2026-01-09 19:42:00,Ewallet,6.5,0.33,152.8,19,Wednesday,1,Evening,152.8,50.42400000000001
164,165,WALM057,Euless,Food and beverages,39.9,10.0,2019-02-20,2026-01-09 15:24:00,Credit card,5.9,0.33,399.0,15,Wednesday,2,Afternoon,399.0,131.67000000000002
165,166,WALM088,Cleburne,Health and beauty,42.57,8.0,2019-02-25,2026-01-09 14:12:00,Ewallet,5.6,0.33,340.56,14,Monday,2,Afternoon,340.56,112.38480000000001
166,167,WALM061,Cedar Park,Home and lifestyle,95.58,10.0,2019-01-16,2026-01-09 13:32:00,Cash,4.8,0.33,955.8,13,Wednesday,1,Afternoon,955.8,315.414
167,168,WALM040,Edinburg,Fashion accessories,98.98,10.0,2019-02-08,2026-01-09 16:20:00,Credit card,8.7,0.48,989.8,16,Friday,2,Afternoon,989.8000000000001,475.10400000000004
168,169,WALM069,Rockwall,Food and beverages,51.28,6.0,2019-01-19,2026-01-09 16:31:00,Cash,6.5,0.33,307.68,16,Saturday,1,Afternoon,307.68,101.5344
169,170,WALM089,Southlake,Sports and travel,69.52,7.0,2019-02-01,2026-01-09 15:10:00,Credit card,8.5,0.33,486.64,15,Friday,2,Afternoon,486.64,160.59120000000001
170,171,WALM031,Lewisville,Health and beauty,70.01,5.0,2019-01-03,2026-01-09 11:36:00,Ewallet,5.5,0.48,350.05,11,Thursday,1,Morning,350.05,168.024
171,172,WALM039,Longview,Food and beverages,80.05,5.0,2019-01-26,2026-01-09 12:45:00,Credit card,9.4,0.48,400.25,12,Saturday,1,Afternoon,400.25,192.12
172,173,WALM039,Longview,Electronic accessories,20.85,8.0,2019-03-03,2026-01-09 19:17:00,Cash,6.3,0.48,166.8,19,Sunday,3,Evening,166.8,80.06400000000001
173,174,WALM047,Flower Mound,Electronic accessories,52.89,6.0,2019-01-19,2026-01-09 17:34:00,Credit card,9.8,0.48,317.34000000000003,17,Saturday,1,Afternoon,317.34000000000003,152.3232
174,175,WALM071,Lufkin,Food and beverages,19.79,8.0,2019-01-18,2026-01-09 12:04:00,Ewallet,8.7,0.33,158.32,12,Friday,1,Afternoon,158.32,52.2456
175,176,WALM060,DeSoto,Home and lifestyle,33.84,9.0,2019-03-21,2026-01-09 16:21:00,Ewallet,8.8,0.33,304.56000000000006,16,Thursday,3,Afternoon,304.56000000000006,100.50480000000002
176,177,WALM073,Seguin,Food and beverages,22.17,8.0,2019-03-03,2026-01-09 17:01:00,Credit card,9.6,0.33,177.36,17,Sunday,3,Afternoon,177.36,58.528800000000004
177,178,WALM059,Pflugerville,Fashion accessories,22.51,7.0,2019-02-13,2026-01-09 10:50:00,Credit card,4.8,0.33,157.57000000000002,10,Wednesday,2,Morning,157.57000000000002,51.99810000000001
178,179,WALM012,Garland,Food and beverages,73.88,6.0,2019-03-23,2026-01-09 19:16:00,Ewallet,4.4,0.48,443.28,19,Saturday,3,Evening,443.28,212.77439999999999
179,180,WALM086,Rosenberg,Health and beauty,86.8,3.0,2019-01-28,2026-01-09 16:47:00,Ewallet,9.9,0.33,260.4,16,Monday,1,Afternoon,260.4,85.932
180,181,WALM073,Seguin,Fashion accessories,64.26,7.0,2019-02-09,2026-01-09 10:00:00,Cash,5.7,0.33,449.8200000000001,10,Saturday,2,Morning,449.82000000000005,148.44060000000002
181,182,WALM028,Odessa,Food and beverages,38.47,8.0,2019-01-23,2026-01-09 11:51:00,Cash,7.7,0.48,307.76,11,Wednesday,1,Morning,307.76,147.7248
182,183,WALM053,Conroe,Sports and travel,15.5,10.0,2019-03-23,2026-01-09 10:55:00,Ewallet,8.0,0.57,155.0,10,Saturday,3,Morning,155.0,88.35
183,184,WALM024,Carrollton,Health and beauty,34.31,8.0,2019-01-25,2026-01-09 15:00:00,Ewallet,5.7,0.48,274.48,15,Friday,1,Afternoon,274.48,131.7504
184,185,WALM097,Alice,Sports and travel,12.34,7.0,2019-03-04,2026-01-09 11:19:00,Credit card,6.7,0.18,86.38,11,Monday,3,Morning,86.38,15.548399999999999
185,186,WALM072,Lancaster,Food and beverages,18.08,3.0,2019-03-05,2026-01-09 19:46:00,Ewallet,8.0,0.33,54.239999999999995,19,Tuesday,3,Evening,54.239999999999995,17.8992
186,187,WALM023,Midland,Home and lifestyle,94.49,8.0,2019-03-03,2026-01-09 19:00:00,Ewallet,7.5,0.48,755.92,19,Sunday,3,Evening,755.92,362.84159999999997
187,188,WALM038,Sugar Land,Home and lifestyle,46.47,4.0,2019-02-08,2026-01-09 10:53:00,Cash,7.0,0.48,185.88,10,Friday,2,Morning,185.88,89.2224
188,189,WALM078,Del Rio,Home and lifestyle,74.07,1.0,2019-02-10,2026-01-09 12:50:00,Ewallet,9.9,0.33,74.07,12,Sunday,2,Afternoon,74.07,24.443099999999998
189,190,WALM084,Schertz,Home and lifestyle,69.81,4.0,2019-01-28,2026-01-09 20:50:00,Credit card,5.9,0.33,279.24,20,Monday,1,Evening,279.24,92.14920000000001
190,191,WALM059,Pflugerville,Home and lifestyle,77.04,3.0,2019-02-11,2026-01-09 10:39:00,Credit card,7.2,0.33,231.12,10,Monday,2,Morning,231.12,76.26960000000001
191,192,WALM062,Galveston,Fashion accessories,73.52,2.0,2019-01-15,2026-01-09 13:41:00,Ewallet,4.6,0.33,147.04,13,Tuesday,1,Afternoon,147.04,48.5232
192,193,WALM090,Brownwood,Food and beverages,87.8,9.0,2019-03-16,2026-01-09 19:08:00,Cash,9.2,0.33,790.1999999999999,19,Saturday,3,Evening,790.1999999999999,260.76599999999996
193,194,WALM015,Grand Prairie,Home and lifestyle,25.55,4.0,2019-01-26,2026-01-09 20:23:00,Ewallet,5.7,0.48,102.2,20,Saturday,1,Evening,102.2,49.056
194,195,WALM003,San Antonio,Electronic accessories,32.71,5.0,2019-03-19,2026-01-09 11:30:00,Credit card,9.9,0.48,163.55,11,Tuesday,3,Morning,163.55,78.504
195,196,WALM066,Grapevine,Fashion accessories,74.29,1.0,2019-01-13,2026-01-09 19:30:00,Cash,5.0,0.33,74.29,19,Sunday,1,Evening,74.29,24.515700000000002
196,197,WALM079,La Porte,Health and beauty,43.7,2.0,2019-03-26,2026-01-09 18:03:00,Cash,4.9,0.33,87.4,18,Tuesday,3,Evening,87.4,28.842000000000002
197,198,WALM002,Dallas,Home and lifestyle,25.29,1.0,2019-03-23,2026-01-09 10:13:00,Ewallet,6.1,0.36,25.29,10,Saturday,3,Morning,25.29,9.1044
198,199,WALM094,Alamo,Health and beauty,41.5,4.0,2019-03-12,2026-01-09 19:58:00,Credit card,8.2,0.33,166.0,19,Tuesday,3,Evening,166.0,54.78
199,200,WALM047,Flower Mound,Food and beverages,71.39,5.0,2019-02-17,2026-01-09 19:57:00,Credit card,5.5,0.48,356.95,19,Sunday,2,Evening,356.95,171.33599999999998
200,201,WALM100,Canyon,Sports and travel,19.15,6.0,2019-01-29,2026-01-09 10:01:00,Credit card,6.8,0.18,114.9,10,Tuesday,1,Morning,114.89999999999999,20.682
201,202,WALM005,Fort Worth,Electronic accessories,57.49,4.0,2019-03-15,2026-01-09 11:57:00,Cash,6.6,0.48,229.96,11,Friday,3,Morning,229.96,110.3808
202,203,WALM086,Rosenberg,Electronic accessories,61.41,7.0,2019-01-14,2026-01-09 10:02:00,Cash,9.8,0.33,429.87,10,Monday,1,Morning,429.87,141.8571
203,204,WALM029,Round Rock,Health and beauty,25.9,10.0,2019-02-06,2026-01-09 14:51:00,Ewallet,8.7,0.48,259.0,14,Wednesday,2,Afternoon,259.0,124.32
204,205,WALM065,Texas City,Home and lifestyle,17.77,5.0,2019-02-15,2026-01-09 12:42:00,Credit card,5.4,0.33,88.85,12,Friday,2,Afternoon,88.85,29.3205
205,206,WALM085,Kerrville,Health and beauty,23.03,9.0,2019-01-03,2026-01-09 12:02:00,Ewallet,7.9,0.33,207.27,12,Thursday,1,Afternoon,207.27,68.3991
206,207,WALM034,College Station,Electronic accessories,66.65,9.0,2019-01-04,2026-01-09 18:19:00,Credit card,9.7,0.48,599.85,18,Friday,1,Evening,599.85,287.928
207,208,WALM055,Waxahachie,Home and lifestyle,28.53,10.0,2019-03-18,2026-01-09 17:38:00,Ewallet,7.8,0.33,285.3,17,Monday,3,Afternoon,285.3,94.14900000000002
208,209,WALM043,Baytown,Fashion accessories,30.37,3.0,2019-03-28,2026-01-09 13:41:00,Ewallet,5.1,0.48,91.11,13,Thursday,3,Afternoon,91.11,43.7328
209,210,WALM003,San Antonio,Electronic accessories,99.73,9.0,2019-03-02,2026-01-09 19:42:00,Credit card,6.5,0.48,897.57,19,Saturday,3,Evening,897.57,430.8336
210,211,WALM050,Victoria,Electronic accessories,26.23,9.0,2019-01-25,2026-01-09 20:24:00,Ewallet,5.9,0.48,236.07,20,Friday,1,Evening,236.07,113.3136
211,212,WALM057,Euless,Food and beverages,93.26,9.0,2019-01-16,2026-01-09 18:08:00,Cash,8.8,0.33,839.34,18,Wednesday,1,Evening,839.34,276.98220000000003
212,213,WALM088,Cleburne,Home and lifestyle,92.36,5.0,2019-03-20,2026-01-09 19:17:00,Ewallet,4.9,0.33,461.8,19,Wednesday,3,Evening,461.8,152.394
213,214,WALM093,Angleton,Sports and travel,46.42,3.0,2019-01-04,2026-01-09 13:24:00,Credit card,4.4,0.33,139.26,13,Friday,1,Afternoon,139.26,45.955799999999996
214,215,WALM065,Texas City,Sports and travel,29.61,7.0,2019-03-11,2026-01-09 15:53:00,Cash,6.5,0.33,207.27,15,Monday,3,Afternoon,207.26999999999998,68.3991
215,216,WALM072,Lancaster,Home and lifestyle,18.28,1.0,2019-03-22,2026-01-09 15:05:00,Credit card,8.3,0.33,18.28,15,Friday,3,Afternoon,18.28,6.032400000000001
216,217,WALM038,Sugar Land,Sports and travel,24.77,5.0,2019-03-24,2026-01-09 18:27:00,Cash,8.5,0.48,123.85,18,Sunday,3,Evening,123.85,59.44799999999999
217,218,WALM081,Friendswood,Electronic accessories,94.64,3.0,2019-02-21,2026-01-09 16:55:00,Cash,5.5,0.33,283.92,16,Thursday,2,Afternoon,283.92,93.6936
218,219,WALM043,Baytown,Fashion accessories,94.87,8.0,2019-02-12,2026-01-09 12:58:00,Ewallet,8.7,0.48,758.96,12,Tuesday,2,Afternoon,758.96,364.3008
219,220,WALM044,Pharr,Food and beverages,57.34,3.0,2019-03-10,2026-01-09 18:59:00,Credit card,7.9,0.48,172.02,18,Sunday,3,Evening,172.02,82.56960000000001
220,221,WALM002,Dallas,Electronic accessories,45.35,6.0,2019-01-31,2026-01-09 13:44:00,Ewallet,6.1,0.36,272.1,13,Thursday,1,Afternoon,272.1,97.956
221,222,WALM056,Rowlett,Food and beverages,62.08,7.0,2019-03-06,2026-01-09 13:46:00,Ewallet,5.4,0.33,434.56,13,Wednesday,3,Afternoon,434.56,143.4048
222,223,WALM020,Killeen,Electronic accessories,11.81,5.0,2019-02-17,2026-01-09 18:06:00,Cash,9.4,0.48,59.05,18,Sunday,2,Evening,59.050000000000004,28.344
223,224,WALM026,Denton,Fashion accessories,12.54,1.0,2019-02-21,2026-01-09 12:38:00,Cash,8.2,0.48,12.54,12,Thursday,2,Afternoon,12.54,6.0192
224,225,WALM003,San Antonio,Food and beverages,43.25,2.0,2019-03-20,2026-01-09 15:56:00,Cash,6.2,0.48,86.5,15,Wednesday,3,Afternoon,86.5,41.519999999999996
225,226,WALM067,Haltom City,Sports and travel,87.16,2.0,2019-01-11,2026-01-09 14:29:00,Credit card,9.7,0.33,174.32,14,Friday,1,Afternoon,174.32,57.5256
226,227,WALM059,Pflugerville,Health and beauty,69.37,9.0,2019-01-26,2026-01-09 19:14:00,Ewallet,4.0,0.33,624.33,19,Saturday,1,Evening,624.33,206.02890000000002
227,228,WALM068,Burleson,Electronic accessories,37.06,4.0,2019-01-31,2026-01-09 16:24:00,Ewallet,9.7,0.33,148.24,16,Thursday,1,Afternoon,148.24,48.919200000000004
228,229,WALM049,North Richland Hills,Electronic accessories,90.7,6.0,2019-02-26,2026-01-09 10:52:00,Cash,5.3,0.48,544.2,10,Tuesday,2,Morning,544.2,261.216
229,230,WALM087,Waxahachie,Home and lifestyle,63.42,8.0,2019-03-11,2026-01-09 12:55:00,Ewallet,7.4,0.33,507.36,12,Monday,3,Afternoon,507.36,167.42880000000002
230,231,WALM007,Arlington,Fashion accessories,81.37,2.0,2019-01-26,2026-01-09 19:28:00,Cash,6.5,0.48,162.74,19,Saturday,1,Evening,162.74,78.1152
231,232,WALM024,Carrollton,Electronic accessories,10.59,3.0,2019-03-12,2026-01-09 13:52:00,Credit card,8.7,0.48,31.77,13,Tuesday,3,Afternoon,31.77,15.2496
232,233,WALM059,Pflugerville,Health and beauty,84.09,9.0,2019-02-11,2026-01-09 10:54:00,Cash,8.0,0.33,756.8100000000001,10,Monday,2,Morning,756.8100000000001,249.74730000000002
233,234,WALM045,Missouri City,Fashion accessories,73.82,4.0,2019-02-21,2026-01-09 18:31:00,Credit card,6.7,0.48,295.28,18,Thursday,2,Evening,295.28,141.7344
234,235,WALM069,Rockwall,Health and beauty,51.94,10.0,2019-03-09,2026-01-09 18:24:00,Ewallet,6.5,0.33,519.4,18,Saturday,3,Evening,519.4,171.402
235,236,WALM084,Schertz,Sports and travel,93.14,2.0,2019-01-20,2026-01-09 18:09:00,Ewallet,4.1,0.33,186.28,18,Sunday,1,Evening,186.28,61.4724
236,237,WALM068,Burleson,Health and beauty,17.41,5.0,2019-01-28,2026-01-09 15:16:00,Credit card,4.9,0.33,87.05,15,Monday,1,Afternoon,87.05,28.7265
237,238,WALM023,Midland,Fashion accessories,44.22,5.0,2019-03-05,2026-01-09 17:07:00,Credit card,8.6,0.48,221.1,17,Tuesday,3,Afternoon,221.1,106.128
238,239,WALM040,Edinburg,Electronic accessories,13.22,5.0,2019-03-02,2026-01-09 19:26:00,Cash,4.3,0.48,66.10000000000001,19,Saturday,3,Evening,66.10000000000001,31.728
239,240,WALM085,Kerrville,Fashion accessories,89.69,1.0,2019-01-11,2026-01-09 11:20:00,Ewallet,4.9,0.33,89.69,11,Friday,1,Morning,89.69,29.5977
240,241,WALM009,Plano,Food and beverages,24.94,9.0,2019-01-11,2026-01-09 16:49:00,Credit card,5.6,0.48,224.46,16,Friday,1,Afternoon,224.46,107.7408
241,242,WALM100,Canyon,Health and beauty,59.77,2.0,2019-03-11,2026-01-09 12:01:00,Credit card,5.8,0.18,119.54,12,Monday,3,Afternoon,119.54,21.5172
242,243,WALM077,Coppell,Fashion accessories,93.2,2.0,2019-02-28,2026-01-09 18:37:00,Credit card,6.0,0.33,186.4,18,Thursday,2,Evening,186.4,61.51200000000001
243,244,WALM034,College Station,Home and lifestyle,62.65,4.0,2019-01-05,2026-01-09 11:25:00,Cash,4.2,0.48,250.6,11,Saturday,1,Morning,250.6,120.288
244,245,WALM070,Hurst,Home and lifestyle,93.87,8.0,2019-02-02,2026-01-09 18:42:00,Credit card,8.3,0.33,750.96,18,Saturday,2,Evening,750.96,247.81680000000003
245,246,WALM021,McAllen,Home and lifestyle,47.59,8.0,2019-01-01,2026-01-09 14:47:00,Cash,5.7,0.48,380.72,14,Tuesday,1,Afternoon,380.72,182.7456
246,247,WALM044,Pharr,Electronic accessories,81.4,3.0,2019-02-09,2026-01-09 19:43:00,Cash,4.8,0.48,244.2,19,Saturday,2,Evening,244.20000000000002,117.21600000000001
247,248,WALM055,Waxahachie,Fashion accessories,17.94,5.0,2019-01-23,2026-01-09 14:04:00,Ewallet,6.8,0.33,89.7,14,Wednesday,1,Afternoon,89.7,29.601000000000003
248,249,WALM019,Pasadena,Electronic accessories,77.72,4.0,2019-01-07,2026-01-09 16:11:00,Credit card,8.8,0.48,310.88,16,Monday,1,Afternoon,310.88,149.2224
249,250,WALM026,Denton,Food and beverages,73.06,7.0,2019-01-14,2026-01-09 19:06:00,Credit card,4.2,0.48,511.42,19,Monday,1,Evening,511.42,245.4816
250,251,WALM033,Pearland,Food and beverages,46.55,9.0,2019-02-02,2026-01-09 15:34:00,Ewallet,6.4,0.48,418.95,15,Saturday,2,Afternoon,418.95,201.09599999999998
251,252,WALM078,Del Rio,Fashion accessories,35.19,10.0,2019-03-17,2026-01-09 19:06:00,Credit card,8.4,0.33,351.9,19,Sunday,3,Evening,351.9,116.127
252,253,WALM066,Grapevine,Sports and travel,14.39,2.0,2019-03-02,2026-01-09 19:44:00,Credit card,7.2,0.33,28.78,19,Saturday,3,Evening,28.78,9.4974
253,254,WALM011,Lubbock,Home and lifestyle,23.75,4.0,2019-03-16,2026-01-09 11:22:00,Cash,5.2,0.48,95.0,11,Saturday,3,Morning,95.0,45.6
254,255,WALM016,Brownsville,Home and lifestyle,58.9,8.0,2019-01-06,2026-01-09 11:23:00,Cash,8.9,0.48,471.2,11,Sunday,1,Morning,471.2,226.176
255,256,WALM048,Harlingen,Fashion accessories,32.62,4.0,2019-01-29,2026-01-09 14:12:00,Cash,9.0,0.48,130.48,14,Tuesday,1,Afternoon,130.48,62.630399999999995
256,257,WALM067,Haltom City,Electronic accessories,66.35,1.0,2019-01-31,2026-01-09 10:46:00,Credit card,9.7,0.33,66.35,10,Thursday,1,Morning,66.35,21.8955
257,258,WALM049,North Richland Hills,Home and lifestyle,25.91,6.0,2019-02-05,2026-01-09 10:16:00,Ewallet,8.7,0.48,155.46,10,Tuesday,2,Morning,155.46,74.6208
258,259,WALM029,Round Rock,Electronic accessories,32.25,4.0,2019-02-13,2026-01-09 12:38:00,Ewallet,6.5,0.48,129.0,12,Wednesday,2,Afternoon,129.0,61.919999999999995
259,260,WALM100,Canyon,Electronic accessories,65.94,4.0,2019-02-07,2026-01-09 13:05:00,Credit card,6.9,0.18,263.76,13,Thursday,2,Afternoon,263.76,47.4768
260,261,WALM074,Weslaco,Electronic accessories,75.06,9.0,2019-03-19,2026-01-09 13:25:00,Cash,6.2,0.33,675.54,13,Tuesday,3,Afternoon,675.54,222.9282
261,262,WALM019,Pasadena,Fashion accessories,16.45,4.0,2019-03-07,2026-01-09 14:53:00,Ewallet,5.6,0.48,65.8,14,Thursday,3,Afternoon,65.8,31.583999999999996
262,263,WALM022,Mesquite,Fashion accessories,38.3,4.0,2019-03-13,2026-01-09 19:22:00,Cash,5.7,0.48,153.2,19,Wednesday,3,Evening,153.2,73.53599999999999
263,264,WALM099,Weatherford,Sports and travel,22.24,10.0,2019-02-09,2026-01-09 11:00:00,Cash,4.2,0.18,222.4,11,Saturday,2,Morning,222.39999999999998,40.032
264,265,WALM095,Big Spring,Sports and travel,54.45,1.0,2019-02-26,2026-01-09 19:24:00,Ewallet,7.9,0.33,54.45,19,Tuesday,2,Evening,54.45,17.968500000000002
265,266,WALM075,San Marcos,Sports and travel,98.4,7.0,2019-03-12,2026-01-09 12:43:00,Credit card,8.7,0.33,688.8000000000001,12,Tuesday,3,Afternoon,688.8000000000001,227.30400000000003
266,267,WALM072,Lancaster,Home and lifestyle,35.47,4.0,2019-03-14,2026-01-09 17:22:00,Credit card,6.9,0.33,141.88,17,Thursday,3,Afternoon,141.88,46.8204
267,268,WALM081,Friendswood,Food and beverages,74.6,10.0,2019-01-08,2026-01-09 20:55:00,Cash,9.5,0.33,746.0,20,Tuesday,1,Evening,746.0,246.18
268,269,WALM001,Houston,Home and lifestyle,70.74,4.0,2019-01-05,2026-01-09 16:05:00,Credit card,4.4,0.36,282.96,16,Saturday,1,Afternoon,282.96,101.86559999999999
269,270,WALM001,Houston,Home and lifestyle,35.54,10.0,2019-01-04,2026-01-09 13:34:00,Ewallet,7.0,0.36,355.4,13,Friday,1,Afternoon,355.4,127.94399999999999
270,271,WALM069,Rockwall,Sports and travel,67.43,5.0,2019-03-06,2026-01-09 18:13:00,Ewallet,6.3,0.33,337.15000000000003,18,Wednesday,3,Evening,337.15000000000003,111.25950000000002
271,272,WALM027,Abilene,Health and beauty,21.12,2.0,2019-01-03,2026-01-09 19:17:00,Cash,9.7,0.48,42.24,19,Thursday,1,Evening,42.24,20.2752
272,273,WALM094,Alamo,Home and lifestyle,21.54,9.0,2019-01-07,2026-01-09 11:44:00,Credit card,8.8,0.33,193.86,11,Monday,1,Morning,193.85999999999999,63.9738
273,274,WALM025,Waco,Home and lifestyle,12.03,2.0,2019-01-27,2026-01-09 15:51:00,Cash,5.1,0.48,24.06,15,Sunday,1,Afternoon,24.06,11.548799999999998
274,275,WALM042,Bryan,Health and beauty,99.71,6.0,2019-02-26,2026-01-09 16:52:00,Ewallet,7.9,0.48,598.26,16,Tuesday,2,Afternoon,598.26,287.16479999999996
275,276,WALM056,Rowlett,Fashion accessories,47.97,7.0,2019-01-07,2026-01-09 20:52:00,Cash,6.2,0.33,335.78999999999996,20,Monday,1,Evening,335.78999999999996,110.8107
276,277,WALM027,Abilene,Home and lifestyle,21.82,10.0,2019-01-07,2026-01-09 17:36:00,Cash,7.1,0.48,218.2,17,Monday,1,Afternoon,218.2,104.73599999999999
277,278,WALM046,Temple,Fashion accessories,95.42,4.0,2019-02-02,2026-01-09 13:23:00,Ewallet,6.4,0.48,381.68,13,Saturday,2,Afternoon,381.68,183.2064
278,279,WALM091,Little Elm,Fashion accessories,70.99,10.0,2019-03-20,2026-01-09 16:28:00,Cash,5.7,0.33,709.9,16,Wednesday,3,Afternoon,709.9,234.267
279,280,WALM051,New Braunfels,Sports and travel,44.02,10.0,2019-03-20,2026-01-09 19:57:00,Credit card,9.6,0.48,440.2000000000001,19,Wednesday,3,Evening,440.20000000000005,211.29600000000002
280,281,WALM073,Seguin,Home and lifestyle,69.96,8.0,2019-02-15,2026-01-09 17:01:00,Credit card,6.4,0.33,559.68,17,Friday,2,Afternoon,559.68,184.6944
281,282,WALM036,Allen,Home and lifestyle,37.0,1.0,2019-03-06,2026-01-09 13:29:00,Credit card,7.9,0.48,37.0,13,Wednesday,3,Afternoon,37.0,17.759999999999998
282,283,WALM097,Alice,Sports and travel,15.34,1.0,2019-01-06,2026-01-09 11:09:00,Cash,6.5,0.18,15.34,11,Sunday,1,Morning,15.34,2.7611999999999997
283,284,WALM030,Richardson,Health and beauty,99.83,6.0,2019-03-04,2026-01-09 15:02:00,Ewallet,8.5,0.48,598.98,15,Monday,3,Afternoon,598.98,287.5104
284,285,WALM079,La Porte,Health and beauty,47.67,4.0,2019-03-12,2026-01-09 14:21:00,Cash,9.1,0.33,190.68,14,Tuesday,3,Afternoon,190.68,62.924400000000006
285,286,WALM052,Mansfield,Health and beauty,66.68,5.0,2019-02-20,2026-01-09 18:01:00,Cash,7.6,0.57,333.40000000000003,18,Wednesday,2,Evening,333.40000000000003,190.038
286,287,WALM010,Laredo,Home and lifestyle,74.86,1.0,2019-03-24,2026-01-09 14:49:00,Cash,6.9,0.48,74.86,14,Sunday,3,Afternoon,74.86,35.9328
287,288,WALM079,La Porte,Sports and travel,23.75,9.0,2019-01-31,2026-01-09 12:02:00,Cash,9.5,0.33,213.75,12,Thursday,1,Afternoon,213.75,70.53750000000001
288,289,WALM094,Alamo,Food and beverages,48.51,7.0,2019-01-25,2026-01-09 13:30:00,Credit card,5.2,0.33,339.57,13,Friday,1,Afternoon,339.57,112.0581
289,290,WALM074,Weslaco,Home and lifestyle,94.88,7.0,2019-02-03,2026-01-09 14:38:00,Cash,4.2,0.33,664.16,14,Sunday,2,Afternoon,664.16,219.1728
290,291,WALM017,McKinney,Electronic accessories,40.3,10.0,2019-01-24,2026-01-09 17:37:00,Credit card,7.0,0.48,403.0,17,Thursday,1,Afternoon,403.0,193.44
291,292,WALM040,Edinburg,Electronic accessories,27.85,7.0,2019-03-14,2026-01-09 17:20:00,Ewallet,6.0,0.48,194.95,17,Thursday,3,Afternoon,194.95000000000002,93.57600000000001
